media,title,description,url,date,year
detik,Siap-siap! Anggito Bos Baru LPS Bakal Hadapi Tantangan Ini,Menteri Keuangan sekaligus Purbaya Yudhi Sadewa mengungkapkan tantangan yang akan dihadapi Ketua Dewan Komisioner LPS Anggito Abimanyu.,https://finance.detik.com/moneter/d-8151712/siap-siap-anggito-bos-baru-lps-bakal-hadapi-tantangan-ini,"Rabu, 08 Okt 2025 20:28 WIB",2025
detik,"Purbaya Sindir Ekonom yang Ragu Ekonomi Tumbuh 5,12%: Dia Nggak Seberapa Ngerti","Menteri Keuangan Purbaya Yudhi Sadewa membela data pertumbuhan ekonomi 5,12% kuartal II-2025.",https://finance.detik.com/berita-ekonomi-bisnis/d-8124488/purbaya-sindir-ekonom-yang-ragu-ekonomi-tumbuh-5-12-dia-nggak-seberapa-ngerti,"Senin, 22 Sep 2025 15:09 WIB",2025
detik,OJK-Kemenkeu Sepakat Bentuk Tim Kerja buat Benahi Pasar Modal,"OJK dan Kemenkeu bentuk tim kerja untuk benahi pasar modal. Fokus pada good corporate governance dan pertumbuhan IHSG, serta atasi saham gorengan.",https://finance.detik.com/bursa-dan-valas/d-8152468/ojk-kemenkeu-sepakat-bentuk-tim-kerja-buat-benahi-pasar-modal,"Kamis, 09 Okt 2025 12:29 WIB",2025
detik,"Apa Arti Tax Amnesty, Program yang Ditolak Menkeu Purbaya? Ini Penjelasannya","Menteri Keuangan PurbayaYudhi Sadewa menolak wacana penerapan tax amnesty jilid III. Lantas, apa itu tax amnesty? Simak penjelasannya di sini!",https://www.detik.com/sulsel/berita/d-8124678/apa-arti-tax-amnesty-program-yang-ditolak-menkeu-purbaya-ini-penjelasannya,"Senin, 22 Sep 2025 21:30 WIB",2025
detik,DPR Ungkap Tugas Berat Menkeu Purbaya,Menteri Keuangan Purbaya Yudhi Sadewa menggantikan Sri Mulyani. Ia diharapkan menjawab mitos bahwa ekonomi Indonesia akan runtuh tanpa Sri Mulyani.,https://finance.detik.com/berita-ekonomi-bisnis/d-8118758/dpr-ungkap-tugas-berat-menkeu-purbaya,"Jumat, 19 Sep 2025 07:15 WIB",2025
detik,Bos Pajak Ancang-ancang Pecat 13 Pegawainya!,"DJP Kementerian Keuangan memproses 13 pegawai terindikasi pelanggaran integritas. Sebelumnya, 26 pegawai dipecat karena menerima uang di luar wewenang.",https://finance.detik.com/berita-ekonomi-bisnis/d-8153301/bos-pajak-ancang-ancang-pecat-13-pegawainya,"Kamis, 09 Okt 2025 17:53 WIB",2025
detik,Apa itu Tax Amnesty Jilid 3? Kebijakan yang Ditolak Menkeu Purbaya,Tax Amnesty Jilid 3 adalah kebijakan penghapusan pajak yang ditolak Menkeu Purbaya. Ia khawatir akan merusak kredibilitas pemerintah dalam penegakan pajak.,https://www.detik.com/sumut/berita/d-8123901/apa-itu-tax-amnesty-jilid-3-kebijakan-yang-ditolak-menkeu-purbaya,"Senin, 22 Sep 2025 11:31 WIB",2025
detik,"Purbaya soal Cukai Rokok: Tinggi Amat, Firaun Lu?",Menteri Keuangan Purbaya Yudhi Sadewa menyoroti penurunan kinerja industri rokok. Ia menyebut cukai rokok terlalu tinggi.,https://finance.detik.com/industri/d-8121173/purbaya-soal-cukai-rokok-tinggi-amat-firaun-lu,"Sabtu, 20 Sep 2025 07:25 WIB",2025
detik,Alasan Menkeu Purbaya Tolak Program Tax Amnesty Jilid III,"Menteri Keuangan Purbaya Yudhi Sadewa menolak tax amnesty jilid III, menilai program ini merusak kredibilitas pajak dan memberi insentif untuk pelanggaran.",https://www.detik.com/sumut/bisnis/d-8120995/alasan-menkeu-purbaya-tolak-program-tax-amnesty-jilid-iii,"Sabtu, 20 Sep 2025 06:00 WIB",2025
detik,"Purbaya Mendadak Telepon Kring Pajak, Singgung Kayaknya Dikibuli",Menteri Keuangan Purbaya Yudhi Sadewa melakukan sidak di DJP untuk mengevaluasi pelayanan publik.,https://finance.detik.com/berita-ekonomi-bisnis/d-8120734/purbaya-mendadak-telepon-kring-pajak-singgung-kayaknya-dikibuli,"Sabtu, 20 Sep 2025 05:45 WIB",2025
detik,Hasil Purbaya cs Rapat Paket Stimulus: Magang Gaji UMP-Insentif PPh Sektor Pariwisata,Sejumlah menteri di Kabinet Merah Putih menghadiri Rapat Koordinator (Rakor) bersama Menteri Koordinator Bidang Perekonomian Airlangga Hartarto.,https://finance.detik.com/berita-ekonomi-bisnis/d-8124275/hasil-purbaya-cs-rapat-paket-stimulus-magang-gaji-ump-insentif-pph-sektor-pariwisata,"Senin, 22 Sep 2025 13:45 WIB",2025
detik,"Bank Jakarta Serap Rp 20 T Dana Pemerintah Pusat, Dipakai untuk Ini","Bank Jakarta menyambut rencana penempatan dana pemerintah pusat sebesar Rp 10-20 triliun, sebagai dukungan untuk stabilitas keuangan dan ekonomi daerah.",https://finance.detik.com/moneter/d-8151536/bank-jakarta-serap-rp-20-t-dana-pemerintah-pusat-dipakai-untuk-ini,"Rabu, 08 Okt 2025 18:45 WIB",2025
detik,"Tak Cuma Bank Jakarta & Bank Jatim, BJB Juga Mau Kecipratan Dana Pemerintah","""Bank Jatim kemarin sudah ngomong ke Pak Menteri (Purbaya), Bank Jakarta juga. Bahkan kalau nggak salah, saya dengar ini Bank BJB juga tertarik,"" kata Febrio.",https://finance.detik.com/moneter/d-8152653/tak-cuma-bank-jakarta-bank-jatim-bjb-juga-mau-kecipratan-dana-pemerintah,"Kamis, 09 Okt 2025 13:56 WIB",2025
detik,"Defisit APBN 2026 Bengkak, Purbaya: Nggak Usah Takut!","Pemerintah dan DPR sepakat menambah defisit anggaran pendapatan belanja negara (APBN) 2026 dari 2,48% menjadi 2,68% dari Produk Domestik Bruto (PDB).",https://finance.detik.com/berita-ekonomi-bisnis/d-8121007/defisit-apbn-2026-bengkak-purbaya-nggak-usah-takut,"Jumat, 19 Sep 2025 21:47 WIB",2025
detik,"Menkeu Purbaya Cicip Soto Kudus hingga Garang Asam, Ini Komentarnya","Menteri Keuangan Indonesia, Purbaya Yudhi Sadewa membagikan momen kunjungan ke Kudus. Ia sempat mencicipi hidangan soto Kudus, garang asam, hingga sate kerbau.",https://food.detik.com/info-kuliner/d-8144682/menkeu-purbaya-cicip-soto-kudus-hingga-garang-asam-ini-komentarnya,"Sabtu, 04 Okt 2025 14:00 WIB",2025
detik,Prabowo Minta Purbaya Relaksasi PNBP Proyek Agrinas di Papua,Salah satunya permintaan relaksasi Penerimaan Negara Bukan Pajak (PNBP) proyek PT Agrinas Pangan di Papua.,https://finance.detik.com/berita-ekonomi-bisnis/d-8120653/prabowo-minta-purbaya-relaksasi-pnbp-proyek-agrinas-di-papua,"Jumat, 19 Sep 2025 17:57 WIB",2025
detik,Purbaya Merasa Dikibuli Usai Telepon Kring Pajak Tanya Coretax,Menteri Keuangan Purbaya Yudhi Sadewa melakukan sidak dengan menelepon Kring Pajak. Purbaya merasa dibohongi. Kenapa?,https://www.detik.com/jogja/bisnis/d-8120432/purbaya-merasa-dikibuli-usai-telepon-kring-pajak-tanya-coretax,"Jumat, 19 Sep 2025 16:17 WIB",2025
detik,Prabowo Dukung Purbaya Datangi Kementerian yang Lambat Serap Anggaran,Menteri Sekretaris Negara Prasetyo Hadi mengatakan rencana Purbaya memang perlu dilakukan demi mengoptimalkan kinerja anggaran pemerintah.,https://finance.detik.com/berita-ekonomi-bisnis/d-8120291/prabowo-dukung-purbaya-datangi-kementerian-yang-lambat-serap-anggaran,"Jumat, 19 Sep 2025 15:21 WIB",2025
detik,"Purbaya Soroti Tarif Cukai Rokok: Rata-rata 57%, Tinggi Amat!","""Saya tanya kan, cukai rokok gimana, sekarang berapa? rata-rata 57%, tinggi amat, banyak banget,"" kata Purbaya.",https://finance.detik.com/industri/d-8120373/purbaya-soroti-tarif-cukai-rokok-rata-rata-57-tinggi-amat,"Jumat, 19 Sep 2025 15:48 WIB",2025
detik,"Telepon Kring Pajak Tanya Coretax, Purbaya: Mereka Mengibuli Saya Kayaknya","Menteri Keuangan Purbaya Yudhi Sadewa melakukan sidak di DJP, menilai pelayanan pajak.",https://finance.detik.com/berita-ekonomi-bisnis/d-8120128/telepon-kring-pajak-tanya-coretax-purbaya-mereka-mengibuli-saya-kayaknya,"Jumat, 19 Sep 2025 14:25 WIB",2025
detik,Purbaya Tak Mau Ada Tax Amnesty Jilid III,"Menteri Keuangan Purbaya Yudhi Sadewa menolak tax amnesty jilid III, khawatir merusak kredibilitas pajak.",https://finance.detik.com/berita-ekonomi-bisnis/d-8120262/purbaya-tak-mau-ada-tax-amnesty-jilid-iii,"Jumat, 19 Sep 2025 15:11 WIB",2025
detik,"Purbaya Mendadak Telepon Kring Pajak, Tanya-tanya Coretax",Menteri Keuangan Purbaya Yudhi Sadewa melakukan inspeksi mendadak ke Kring Pajak untuk mengecek sistem layanan publik. Ia bertanya tentang Coretax.,https://finance.detik.com/berita-ekonomi-bisnis/d-8119955/purbaya-mendadak-telepon-kring-pajak-tanya-tanya-coretax,"Jumat, 19 Sep 2025 13:05 WIB",2025
detik,"Gubernur Protes TKD Dipangkas, Mendagri: Jangan Pesimis Dulu",Belasan gubernur protes pemotongan TKD. Mendagri Tito Karnavian membandingkan pemotongan ini dengan efisiensi yang dilakukan saat COVID-19.,https://www.detik.com/kalimantan/berita/d-8152430/gubernur-protes-tkd-dipangkas-mendagri-jangan-pesimis-dulu,"Kamis, 09 Okt 2025 12:29 WIB",2025
detik,"Anggito Geser Jadi Bos LPS, Prabowo Tak Mau Tambah Wamenkeu",Posisi Wakil Menteri Keuangan berkurang menjadi dua setelah Anggito Abimanyu menjadi Ketua LPS.,https://finance.detik.com/berita-ekonomi-bisnis/d-8151200/anggito-geser-jadi-bos-lps-prabowo-tak-mau-tambah-wamenkeu,"Rabu, 08 Okt 2025 16:37 WIB",2025
detik,"Kaget Tarif Cukai Rokok 57 Persen, Menkeu Purbaya Bawa-bawa Firaun",Menteri Keuangan Purbaya Yudhi Sadewa menyoroti lesunya industri rokok akibat tingginya cukai. Cukai bertujuan menekan konsumsi rokok di masyarakat.,https://www.detik.com/sumut/bisnis/d-8121771/kaget-tarif-cukai-rokok-57-persen-menkeu-purbaya-bawa-bawa-firaun,"Sabtu, 20 Sep 2025 21:30 WIB",2025
detik,"Purbaya Sebut Gugatan Tutut Soeharto Sudah Dicabut, Saling Kirim Salam",Menteri Keuangan Purbaya Yudhi Sadewa mengonfirmasi bahwa gugatan Tutut Soeharto telah dicabut.,https://finance.detik.com/berita-ekonomi-bisnis/d-8119036/purbaya-sebut-gugatan-tutut-soeharto-sudah-dicabut-saling-kirim-salam,"Jumat, 19 Sep 2025 05:45 WIB",2025
detik,Purbaya soal Defisit APBN Bengkak: Nggak Usah Takut!,"Defisit anggaran tahun depan dirancang sebesar Rp 689 triliun atau 2,68% terhadap PDB, membengkak dari rancangan sebelumnya Rp 638,8 triliun atau 2,48% PDB.",https://finance.detik.com/berita-ekonomi-bisnis/d-8119088/purbaya-soal-defisit-apbn-bengkak-nggak-usah-takut,"Kamis, 18 Sep 2025 19:41 WIB",2025
detik,Ketua Komisi XI DPR Ungkap Tugas Berat Menkeu Purbaya,"Ketua Komisi XI DPR RI, Mukhamad Misbakhun, menilai Purbaya Yudhi Sadewa harus membuktikan stabilitas ekonomi Indonesia sebagai Menkeu baru.",https://finance.detik.com/berita-ekonomi-bisnis/d-8118698/ketua-komisi-xi-dpr-ungkap-tugas-berat-menkeu-purbaya,"Kamis, 18 Sep 2025 16:28 WIB",2025
detik,"Pengembang Antusias Purbaya Jadi Menkeu, Ingin Ajak 'Kopdar'",REI menyambut penunjukan Purbaya Yudhi Sadewa sebagai Menteri Keuangan Baru. Mereka ingin bertemu dan berdiskusi dengan Purbaya soal sektor properti.,https://www.detik.com/properti/berita/d-8118450/pengembang-antusias-purbaya-jadi-menkeu-ingin-ajak-kopdar,"Kamis, 18 Sep 2025 15:31 WIB",2025
detik,Purbaya Tambah Dana Transfer ke Daerah Jadi Rp 693 Triliun,Pemerintah dan Banggar DPR RI setujui penambahan anggaran transfer ke daerah 2026 menjadi Rp 693 triliun. Defisit APBN dirancang Rp 689 triliun.,https://www.detik.com/jabar/berita/d-8118563/purbaya-tambah-dana-transfer-ke-daerah-jadi-rp-693-triliun,"Kamis, 18 Sep 2025 15:45 WIB",2025
detik,Banggar DPR dan Menkeu Purbaya Rapat Pengambilan Keputusan RAPBN 2026,Banggar DPR RI menggelar rapat kerja dengan Menteri Keuangan Purbaya Sadewa. Rapat ini akan mengambil keputusan RAPBN 2026.,https://news.detik.com/berita/d-8118177/banggar-dpr-dan-menkeu-purbaya-rapat-pengambilan-keputusan-rapbn-2026,"Kamis, 18 Sep 2025 13:05 WIB",2025
detik,Zulhas Sebut Menkeu Purbaya Seperti Koboi: Rapat 2 Jam Selesai,Menkop Pangan Zulkifli Hasan bandingkan aturan kredit koperasi desa antara Sri Mulyani dan Purbaya. Ia harap pinjaman Rp 3 miliar segera tersedia.,https://www.detik.com/sumut/bisnis/d-8118118/zulhas-sebut-menkeu-purbaya-seperti-koboi-rapat-2-jam-selesai,"Kamis, 18 Sep 2025 12:39 WIB",2025
detik,Purbaya soal Alasan Tolak Tax Amnesty Lagi: Beri Insentif Orang untuk Kibul,Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menolak ada program pengampunan pajak atau tax amnesty lagi.,https://finance.detik.com/berita-ekonomi-bisnis/d-8120975/purbaya-soal-alasan-tolak-tax-amnesty-lagi-beri-insentif-orang-untuk-kibul,"Jumat, 19 Sep 2025 21:13 WIB",2025
detik,"Purbaya Kritik Keras Satgas BLBI: Janji Kebanyakan, yang Didapat Nggak Banyak",Menteri Keuangan Purbaya Yudhi Sadewa mengkritik kinerja Satuan Tugas Penanganan Hak Tagih Negara Dana Bantuan Likuiditas Bank Indonesia (Satgas BLBI).,https://finance.detik.com/moneter/d-8120987/purbaya-kritik-keras-satgas-blbi-janji-kebanyakan-yang-didapat-nggak-banyak,"Jumat, 19 Sep 2025 21:26 WIB",2025
detik,Purbaya Siapkan Jurus Tarik Dolar Para WNI yang Disimpan di Luar Negeri,Menteri Keuangan Purbaya Yudhi Sadewa mengatakan Presiden Prabowo Subianto ingin menarik kepemilikan dolar AS milik orang Indonesia di luar negeri.,https://finance.detik.com/bursa-dan-valas/d-8120955/purbaya-siapkan-jurus-tarik-dolar-para-wni-yang-disimpan-di-luar-negeri,"Jumat, 19 Sep 2025 20:56 WIB",2025
detik,Purbaya Tak Perpanjang Pencegahan Tutut ke Luar Negeri: Mau Lari ke Mana?,Menkeu Purbaya Yudhi Sadewa tidak akan memperpanjang pencegahan ke luar negeri bagi Siti Hardiyanti Hastuti Rukmana atau dikenal dengan Tutut Soeharto.,https://finance.detik.com/berita-ekonomi-bisnis/d-8121019/purbaya-tak-perpanjang-pencegahan-tutut-ke-luar-negeri-mau-lari-ke-mana,"Jumat, 19 Sep 2025 21:58 WIB",2025
detik,"Soal Revisi UU Keuangan Negara, Purbaya: Tak Perlu Ubah Batas Utang",Menteri Keuangan Purbaya Yudhi Sadewa menegaskan tidak ada rencana mengubah batas defisit APBN 3%.,https://finance.detik.com/berita-ekonomi-bisnis/d-8120442/soal-revisi-uu-keuangan-negara-purbaya-tak-perlu-ubah-batas-utang,"Jumat, 19 Sep 2025 16:21 WIB",2025
detik,"Momen Menkeu Purbaya Ngetes Operator Kring Pajak, Pura-pura Tanya Coretax",Momen itu diunggah di akun resmi DJP itu. Dalam video terlihat Purbaya menelepon layanan Kring Pajak layaknya masyarakat umum.,https://www.detik.com/jateng/bisnis/d-8120106/momen-menkeu-purbaya-ngetes-operator-kring-pajak-pura-pura-tanya-coretax,"Jumat, 19 Sep 2025 14:18 WIB",2025
detik,Purbaya Bicara Potensi Kredit Fiktif dari Kucuran Dana Rp 200 T ke Bank,Menteri Keuangan Purbaya Yudhi Sadewa bicara potensi kredit fiktif terkait dana pemerintah Rp 200 triliun yang digelontorkan ke lima bank.,https://finance.detik.com/berita-ekonomi-bisnis/d-8120504/purbaya-bicara-potensi-kredit-fiktif-dari-kucuran-dana-rp-200-t-ke-bank,"Jumat, 19 Sep 2025 16:47 WIB",2025
detik,"Purbaya Ogah Ada Tax Amnesty Lagi: Kibulin Aja Pajaknya, Nanti Tunggu Pemutihan",Ini alasan Menteri Purbaya menolak Tax Amnesty jilid III.,https://finance.detik.com/berita-ekonomi-bisnis/d-8120353/purbaya-ogah-ada-tax-amnesty-lagi-kibulin-aja-pajaknya-nanti-tunggu-pemutihan,"Jumat, 19 Sep 2025 15:45 WIB",2025
detik,Video: Menkeu Ungkap Dirut Bank Sekarang Pusing,"Untuk penggunaan atau penyaluran dana tersebut, Menkeu Purbaya sebenarnya akan membebaskan perbankan.",https://20.detik.com/detikupdate/20250916-250916088/video-menkeu-ungkap-dirut-bank-sekarang-pusing,"Selasa, 16 Sep 2025 07:53 WIB",2025
detik,Dua Kritik Keras Purbaya ke Bank,"Menteri Keuangan Purbaya Yudhi Sadewa mengkritik bank terlalu nyaman menikmati keuntungan dari penempatan dana di instrumen aman, ketimbang menyalurkan kredit.",https://finance.detik.com/moneter/d-8115639/dua-kritik-keras-purbaya-ke-bank,"Rabu, 17 Sep 2025 05:45 WIB",2025
detik,"Purbaya Sebut Gugatan ke Menkeu Sudah Dicabut, Tutut Soeharto Buka Suara","Putri Presiden ke-2 Indonesia, Soeharto, yakni Siti Hardiyanti Hastuti Rukmana atau biasa disapa Tutut Soeharto buka suara soal pencabutan gugatan ke Menkeu.",https://finance.detik.com/berita-ekonomi-bisnis/d-8120072/purbaya-sebut-gugatan-ke-menkeu-sudah-dicabut-tutut-soeharto-buka-suara,"Jumat, 19 Sep 2025 14:06 WIB",2025
detik,Sederet Ancaman Bos DJP untuk 200 Pengemplang Pajak Tak Kooperatif,Sebanyak 200 penunggak pajak dengan nilai kewajiban mencapai Rp 60 triliun terus diburu pemerintah.,https://www.detik.com/jogja/bisnis/d-8153331/sederet-ancaman-bos-djp-untuk-200-pengemplang-pajak-tak-kooperatif,"Kamis, 09 Okt 2025 18:06 WIB",2025
detik,"Efisiensi Bukan Halangan, Gubernur Anwar Hafid Tetap Fokus Layani Rakyat",Gubernur Sulteng Anwar Hafid memastikan efisiensi anggaran dari pemerintah pusat tidak akan mempengaruhi kualitas pelayanan masyarakat.,https://www.detik.com/sulsel/berita/d-8149515/efisiensi-bukan-halangan-gubernur-anwar-hafid-tetap-fokus-layani-rakyat,"Selasa, 07 Okt 2025 16:19 WIB",2025
detik,Purbaya Tambah Transfer ke Daerah Jadi Rp 623 T Tahun Depan,Pemerintah dan Banggar DPR RI sepakat menambah anggaran transfer ke daerah menjadi Rp 693 triliun dalam APBN 2026.,https://finance.detik.com/berita-ekonomi-bisnis/d-8119060/purbaya-tambah-transfer-ke-daerah-jadi-rp-623-t-tahun-depan,"Jumat, 19 Sep 2025 07:00 WIB",2025
detik,Sultan HB X Sebut Pemangkasan Anggaran Ancam Sekolah-Kesehatan Gratis,"Gubernur DIY, Sri Sultan Hamengku Buwono X berharap anggaran daerah tak dipotong. Menurutnya pemotongan itu mengancam program pendidikan dan kesehatan.",https://www.detik.com/jogja/berita/d-8152853/sultan-hb-x-sebut-pemangkasan-anggaran-ancam-sekolah-kesehatan-gratis,"Kamis, 09 Okt 2025 14:58 WIB",2025
detik,Di Balik Komentar Purbaya: Realita Kebijakan dan Kenapa Kita Harus Berubah,"Pada ujungnya, tidak ada yang salah disini, karena institusi-institusi keuangan kita menjalankan peran sesuai mandatnya.",https://news.detik.com/kolom/d-8119618/di-balik-komentar-purbaya-realita-kebijakan-dan-kenapa-kita-harus-berubah,"Jumat, 19 Sep 2025 10:11 WIB",2025
detik,"Cukai Rokok Tak Naik 2026, Industri Tembakau Dapat Napas Lega","Kementerian Keuangan menahan kenaikan tarif cukai hasil tembakau 2026, langkah strategis untuk stabilitas fiskal dan dukungan industri tembakau.",https://finance.detik.com/industri/d-8152239/cukai-rokok-tak-naik-2026-industri-tembakau-dapat-napas-lega,"Kamis, 09 Okt 2025 10:32 WIB",2025
detik,Para Gubernur Protes Transfer Daerah Disunat: Berat untuk Bangun Infrastruktur,Sejumlah gubernur menemui Kantor Menteri Keuangan Purbaya Yudhi Sadewa hari ini. Mereka protes terkait kebijakan pemotongan dana transfer ke daerah.,https://www.detik.com/jogja/bisnis/d-8149173/para-gubernur-protes-transfer-daerah-disunat-berat-untuk-bangun-infrastruktur,"Selasa, 07 Okt 2025 14:21 WIB",2025
detik,"Menkeu Purbaya Bilang Tutut Soeharto Cabut Gugatan PTUN, Endingnya Kirim Salam","Menteri Keuangan, Purbaya Yudhi Sadewa, mengungkap gugatan yang dibuat Siti Hardiyanti Hastuti Rukmana alias Tutut Soeharto, telah dicabut.",https://www.detik.com/jogja/berita/d-8118892/menkeu-purbaya-bilang-tutut-soeharto-cabut-gugatan-ptun-endingnya-kirim-salam,"Kamis, 18 Sep 2025 18:02 WIB",2025
detik,"Diminta DPR buat Tambah Bansos Minyak Goreng 2 Liter, Purbaya: Kami Sanggup!",Menteri Keuangan Purbaya Yudhi Sadewa siap menambah bansos dengan minyak goreng 2 liter ke paket beras 10 kg.,https://finance.detik.com/berita-ekonomi-bisnis/d-8118343/diminta-dpr-buat-tambah-bansos-minyak-goreng-2-liter-purbaya-kami-sanggup,"Kamis, 18 Sep 2025 14:16 WIB",2025
detik,"Digugat ke PTUN, Menkeu Purbaya: Sudah Dicabut, Bu Tutut Kirim Salam ke Saya",Menteri Keuangan Purbaya Yudhi Sadewa mengonfirmasi bahwa gugatan Tutut Soeharto telah dicabut.,https://finance.detik.com/berita-ekonomi-bisnis/d-8118550/digugat-ke-ptun-menkeu-purbaya-sudah-dicabut-bu-tutut-kirim-salam-ke-saya,"Kamis, 18 Sep 2025 15:44 WIB",2025
detik,Bos BGN Ungkap Biang Kerok Serapan Anggaran Rendah Usai Dicolek Purbaya,Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menjelaskan serapan anggaran yang masih rendah.,https://finance.detik.com/berita-ekonomi-bisnis/d-8118528/bos-bgn-ungkap-biang-kerok-serapan-anggaran-rendah-usai-dicolek-purbaya,"Kamis, 18 Sep 2025 15:33 WIB",2025
detik,"Mensesneg, Menkeu hingga Seskab Rapat Bareng Dasco di DPR, Ini yang Dibahas","Mensesneg, Menkeu, hingga Seskab menghadiri pertemuan di DPR RI. Pertemuan membahas agenda strategis hingga evaluasi penyerapan APBN 2025.",https://news.detik.com/berita/d-8151643/mensesneg-menkeu-hingga-seskab-rapat-bareng-dasco-di-dpr-ini-yang-dibahas,"Rabu, 08 Okt 2025 19:31 WIB",2025
detik,Bos Pajak Ancam 'Sandera' 200 Pengemplang Pajak yang Tak Kooperatif,Pemerintah memburu 200 penunggak pajak dengan kewajiban Rp 60 triliun. DJP siap ambil tindakan hukum jika tidak kooperatif. Target penyelesaian akhir tahun ini.,https://finance.detik.com/berita-ekonomi-bisnis/d-8153219/bos-pajak-ancam-sandera-200-pengemplang-pajak-yang-tak-kooperatif,"Kamis, 09 Okt 2025 17:17 WIB",2025
detik,"Dana Transfer ke Pemprov Sumut Tahun 2026 Dipangkas Rp 1,1 T","Pemerintah pusat memangkas dana transfer ke Pemprov Sumut sebesar Rp 1,1 triliun untuk 2026. Gubernur Bobby Nasution minta perhatian untuk daerah kecil.",https://www.detik.com/sumut/berita/d-8149923/dana-transfer-ke-pemprov-sumut-tahun-2026-dipangkas-rp-1-1-t,"Selasa, 07 Okt 2025 20:00 WIB",2025
detik,"Disebut Bahlil Salah Baca Data LPG 3 Kg, Ini Respons Menkeu Purbaya",Menkeu Purbaya Yudhi Sadewa menanggapi tudingan Bahlil Lahadalia soal salah baca data harga LPG 3 kg. Ia akan pelajari kembali data tersebut.,https://www.detik.com/sumut/berita/d-8144413/disebut-bahlil-salah-baca-data-lpg-3-kg-ini-respons-menkeu-purbaya,"Sabtu, 04 Okt 2025 11:01 WIB",2025
detik,Purbaya Bakal Ajak Prabowo 'Patroli' Cek Penyerapan Anggaran ke Kementerian,Purbaya akan mengajak Presiden Prabowo Subianto 'berpatroli' mengecek penyerapan anggaran di kementerian-kementerian.,https://news.detik.com/berita/d-8115485/purbaya-bakal-ajak-prabowo-patroli-cek-penyerapan-anggaran-ke-kementerian,"Selasa, 16 Sep 2025 20:45 WIB",2025
detik,"Dibandingkan dengan Sri Mulyani, Purbaya Sebut Anggaran Harus Dihabiskan","""Ketika Anda punya, Anda sudah anggarkan, habisin. Kalau nggak berani habisin, jangan didesain, jangan direncanakan,"" kata Purbaya.",https://finance.detik.com/berita-ekonomi-bisnis/d-8115306/dibandingkan-dengan-sri-mulyani-purbaya-sebut-anggaran-harus-dihabiskan,"Selasa, 16 Sep 2025 19:00 WIB",2025
detik,Purbaya Bicara Tugas Baru BI di Revisi UU P2SK,Menteri Keuangan Purbaya Yudhi Sadewa mengatakan mungkin rencana perubahan tugas BI mencontoh bank sentral Amerika Serikat (AS).,https://finance.detik.com/moneter/d-8115274/purbaya-bicara-tugas-baru-bi-di-revisi-uu-p2sk,"Selasa, 16 Sep 2025 18:35 WIB",2025
detik,"Purbaya Ultimatum Kementerian: Kalau Nggak Belanja, Kita Ambil Uangnya!",Purbaya mengancam jika anggaran Kementerian hingga Oktober tak terserap maka akan dialihkan ke program lain.,https://finance.detik.com/berita-ekonomi-bisnis/d-8115207/purbaya-ultimatum-kementerian-kalau-nggak-belanja-kita-ambil-uangnya,"Selasa, 16 Sep 2025 17:56 WIB",2025
detik,Cek di Sini Saham-saham Pilihan yang Bisa Kasih Cuan,Rekomendasi saham pilihan hari ini dari Mega Capital Sekuritas.,https://finance.detik.com/bursa-dan-valas/d-8150323/cek-di-sini-saham-saham-pilihan-yang-bisa-kasih-cuan,"Rabu, 08 Okt 2025 09:02 WIB",2025
detik,Gubsu Bobby Bertemu Gubernur Aceh Mualem di Jakarta,Gubernur Sumut Bobby Nasution bertemu Gubernur Aceh Muzakir Manaf di Jakarta. Mereka bertemu setelah sama-sama mendatangi Kantor Kementerian Keuangan.,https://www.detik.com/sumut/berita/d-8149235/gubsu-bobby-bertemu-gubernur-aceh-mualem-di-jakarta,"Selasa, 07 Okt 2025 15:15 WIB",2025
detik,"Sepak Terjang Anggito Abimanyu, dari Wamenkeu Jadi Bos LPS","Presiden Prabowo Subianto melantik Anggito Abimanyu sebagai Ketua Dewan Komisioner LPS, menggantikan Purbaya Yudhi Sadewa.",https://finance.detik.com/sosok/d-8151057/sepak-terjang-anggito-abimanyu-dari-wamenkeu-jadi-bos-lps,"Rabu, 08 Okt 2025 15:27 WIB",2025
detik,Kucuran Dana Rp 200 T ke Bank Disebut Bikin Bankir Panas Dingin,Menteri Airlangga Hartarto menjelaskan penempatan dana Rp 200 triliun ke Himbara untuk mendorong likuiditas dan menurunkan suku bunga perbankan.,https://finance.detik.com/moneter/d-8148871/kucuran-dana-rp-200-t-ke-bank-disebut-bikin-bankir-panas-dingin,"Selasa, 07 Okt 2025 12:05 WIB",2025
detik,"BRI Salurkan Rp 35,75 T dari Dana Pemerintah",PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) telah menyerap dana sekitar 65% dari penempatan dana pemerintah Rp 55 triliun.,https://finance.detik.com/moneter/d-8150737/bri-salurkan-rp-35-75-t-dari-dana-pemerintah,"Rabu, 08 Okt 2025 13:07 WIB",2025
detik,Kemenkeu Sentil World Bank soal Prediksi Ekonomi RI Tak sampai 5%,"""World Bank kan nggak tahu tentang fiskal kita,"" kata Febrio.",https://finance.detik.com/berita-ekonomi-bisnis/d-8153501/kemenkeu-sentil-world-bank-soal-prediksi-ekonomi-ri-tak-sampai-5,"Jumat, 10 Okt 2025 07:30 WIB",2025
